855	SpringsAirfield	Springs	SouthAfrica	\N	FASI	-26.24940047	28.39827156	5340	2	U	Africa/Johannesburg	airport	OurAirports
1932	SpringPointAirport	SpringPoint	Bahamas	AXP	MYAP	22.44179916	-73.97090149	11	-5	U	America/Nassau	airport	OurAirports
7908	Springfield-BeckleyMunicipalAirport	Springfield	UnitedStates	SGH	KSGH	39.84030151	-83.84020233	1051	-5	A	America/NewYork	airport	OurAirports
4348	SpringfieldBransonNationalAirport	Springfield	UnitedStates	SGF	KSGF	37.24570084	-93.38860321	1268	-6	A	America/Chicago	airport	OurAirports
4336	AbrahamLincolnCapitalAirport	Springfield	UnitedStates	SPI	KSPI	39.84410095	-89.67790222	598	-6	A	America/Chicago	airport	OurAirports
852	SpringbokAirport	Springbok	SouthAfrica	SBU	FASB	-29.68930054	17.93959999	2690	2	U	Africa/Johannesburg	airport	OurAirports
6866	SprayViewAirport	SprayView	Zimbabwe	\N	FVSV	-17.91699982	25.81699944	3210	2	U	Africa/Harare	airport	OurAirports
3716	FeltsField	Spokane	UnitedStates	SFF	KSFF	47.68280029	-117.322998	1953	-8	A	America/LosAngeles	airport	OurAirports
3667	FairchildAirForceBase	Spokane	UnitedStates	SKA	KSKA	47.61510086	-117.6559982	2461	-8	A	America/LosAngeles	airport	OurAirports
3467	SpokaneInternationalAirport	Spokane	UnitedStates	GEG	KGEG	47.61989975	-117.5339966	2376	-8	A	America/LosAngeles	airport	OurAirports
1206	SplitAirport	Split	Croatia	SPU	LDSP	43.53889847	16.29800034	79	1	E	Europe/Zagreb	airport	OurAirports
392	SpeyerAirfield	Speyer	Germany	\N	EDRY	49.304722	8.451389	312	1	E	Europe/Berlin	airport	OurAirports
6446	SpencerMunicipalAirport	Spencer	UnitedStates	SPW	KSPW	43.16550064	-95.20279694	1339	-6	A	America/Chicago	airport	OurAirports
183	TaloyoakAirport	SpenceBay	Canada	YYH	CYYH	69.54669952	-93.5766983	92	-7	A	America/Edmonton	airport	OurAirports
7809	BlackHillsAirport-ClydeIceField	Spearfish-SouthDakota	UnitedStates	SPF	KSPF	44.4803009	-103.7829971	3931	-7	A	America/Denver	airport	OurAirports
1478	SpartiAirport	Sparti	Greece	SPJ	LGSP	36.97389984	22.52630043	500	2	E	Europe/Athens	airport	OurAirports
13233	SpartanburgDowntownMemorialAirport	Spartangurg	UnitedStates	SPA	KSPA	34.91569901	-81.95649719	801	-5	A	\N	airport	OurAirports
3421	SparrevohnLRRSAirport	Sparrevohn	UnitedStates	SVW	PASV	61.09740067	-155.5740051	1585	-9	A	America/Anchorage	airport	OurAirports
6080	VirginGordaAirport	SpanishTown	BritishVirginIslands	VIJ	TUPW	18.44639969	-64.42749786	9	-4	U	America/Tortola	airport	OurAirports
750	SpangdahlemAirBase	Spangdahlem	Germany	SPM	ETAD	49.97269821	6.692500114	1197	1	E	Europe/Berlin	airport	OurAirports
11788	RAFSpadeadam	Spadeadam	UnitedKingdom	\N	EGOM	55.04999924	-2.549999952	1066	\N	\N	\N	airport	OurAirports
8868	Spa(laSauvenière)Airfield	Spa	Belgium	\N	EBSP	50.482498	5.9103	1581	1	E	Europe/Brussels	airport	OurAirports
958	SoyoAirport	Soyo	Angola	SZA	FNSO	-6.141089916	12.37180042	15	1	N	Africa/Luanda	airport	OurAirports
11804	SuaPanAirport	Sowa	Botswana	SXN	FBSN	-20.5534	26.115801	2985	\N	\N	\N	airport	OurAirports
6140	SovetskiyAirport	Sovetskiy	Russia	OVS	USHS	61.32662201	63.60191345	351	5	N	Asia/Yekaterinburg	airport	OurAirports
11957	MaygatkaAirport.	SovetskayaGavan	Russia	GVN	UHKM	48.92699814	140.0339966	768	\N	\N	\N	airport	OurAirports
11956	KamennyRucheyNavalAirBase	SovetskayaGavan	Russia	\N	UHKG	49.23570251	140.1931	659	\N	\N	\N	airport	OurAirports
7159	SouthNaknekNr2Airport	SouthNaknek	UnitedStates	WSN	PFWS	58.70339966	-157.0079956	162	-9	A	America/Anchorage	airport	OurAirports
4262	LakeTahoeAirport	SouthLakeTahoe	UnitedStates	TVL	KTVL	38.89390182	-119.9950027	6264	-8	A	America/LosAngeles	airport	OurAirports
7261	SouthIndianLakeAirport	SouthIndianLake	Canada	XSI	CZSN	56.7928009	-98.90720367	951	-6	A	America/Winnipeg	airport	OurAirports
8648	SouthHavenAreaRegionalAirport	SouthHaven	UnitedStates	\N	KLWA	42.3512001	-86.25569916	666	-5	A	America/NewYork	airport	OurAirports
508	SouthendAirport	Southend	UnitedKingdom	SEN	EGMC	51.57139969	0.695555985	49	0	E	Europe/London	airport	OurAirports
911	SouthdownsAirport	Southdowns	Zambia	KIW	FLSO	-12.9005003	28.14990044	4145	2	U	Africa/Lusaka	airport	OurAirports
1755	SouthCaicosAirport	SouthCaicos	TurksandCaicosIslands	XSC	MBSC	21.51569939	-71.52850342	6	-4	U	America/GrandTurk	airport	OurAirports
4359	SouthBendRegionalAirport	SouthBend	UnitedStates	SBN	KSBN	41.70869827	-86.31729889	799	-5	A	America/NewYork	airport	OurAirports
495	SouthamptonAirport	Southampton	UnitedKingdom	SOU	EGHI	50.95029831	-1.35679996	44	0	E	Europe/London	airport	OurAirports
7909	SunIslandResortandSPA	SouthAariAtoll	Maldives	\N	\N	3.488334	72.862989	0	-3	N	America/SaoPaulo	airport	OurAirports
7371	SoureAirport	Soure	Brazil	SFK	SNSW	-0.699431002	-48.52099991	43	-3	S	America/Belem	airport	OurAirports
8933	SortavalaAirport	Sortavala	Russia	\N	ULPW	61.73609924	30.67359924	0	3	N	Europe/Moscow	airport	OurAirports
13399	AdolinoBedinRegionalAirport	Sorriso	Brazil	SMT	SBSO	-12.479177	-55.672341	1266	-4	S	\N	airport	OurAirports
1189	SorotiAirport	Soroti	Uganda	SRT	HUSO	1.727689981	33.62279892	3697	3	U	Africa/Kampala	airport	OurAirports
3261	DominiqueEdwardOsokAirport	Sorong	Indonesia	SOQ	WAXX	-0.894	131.287	10	9	N	Asia/Jayapura	airport	OurAirports
6044	SorocabaAirport	Sorocaba	Brazil	SOD	SDCO	-23.478001	-47.490002	2077	-3	S	America/SaoPaulo	airport	OurAirports
3888	SoroakoAirport	Soroako	Indonesia	SQR	WAWS	-2.531199932	121.3580017	1388	8	N	Asia/Makassar	airport	OurAirports
5588	SørkjosenAirport	Sorkjosen	Norway	SOJ	ENSR	69.78679657	20.95940018	16	1	E	Europe/Oslo	airport	OurAirports
11856	SonoraMunicipalAirport	Sonora	UnitedStates	\N	KSOA	30.58569908	-100.6490021	2140	\N	\N	\N	airport	OurAirports
7701	Na-SanAirport	Son-La	Vietnam	SQH	VVNS	21.21699905	104.0329971	2133	7	N	Asia/Saigon	airport	OurAirports
13473	SongyuanChaganhuAirport	Songyuan	China	YSQ	ZYSQ	44.938114	124.550178	459	8	N	\N	airport	OurAirports
987	SongoAirport	Songo	Mozambique	\N	FQSG	-15.60270023	32.77320099	2904	2	U	Africa/Maputo	airport	OurAirports
3175	SongkhlaAirport	Songkhla	Thailand	SGZ	VTSH	7.186560154	100.6080017	12	7	U	Asia/Bangkok	airport	OurAirports
9831	SongeaAirport	Songea	Tanzania	SGX	HTSO	-10.68299961	35.58300018	3445	3	N	Africa/DaresSalaam	airport	OurAirports
9	KangerlussuaqAirport	Sondrestrom	Greenland	SFJ	BGSF	67.0122219	-50.71160316	165	-3	E	America/Godthab	airport	OurAirports
1239	SonBonetAirport	SonBonet	Spain	\N	LESB	39.59889984	2.702780008	157	1	E	Europe/Madrid	airport	OurAirports
8665	SomersetAirport	Somerville	UnitedStates	\N	KSMQ	40.62599945	-74.67019653	105	-5	A	America/NewYork	airport	OurAirports
7061	LakeCumberlandRegionalAirport	Somerset	UnitedStates	SME	KSME	37.05339813	-84.61589813	927	-5	A	America/NewYork	airport	OurAirports
5613	LosAlamitosArmyAirField	Solwesi	Zambia	\N	KSLI	33.79000092	-118.052002	32	-8	U	America/LosAngeles	airport	OurAirports
12005	Soltsy-2AirBase	Soltsy	Russia	\N	XLLL	58.139545	30.33042	266	\N	\N	\N	airport	OurAirports
6110	SolovkiAirport	SolovetskyIslands	Russia	CSH	ULAS	65.02999878	35.73333359	60	3	N	Europe/Moscow	airport	OurAirports
9146	SolomonAirport	Solomon	Australia	SLJ	YSOL	-22.2554	117.7627	2030	8	N	Australia/Perth	airport	OurAirports
3929	AdiSumarmoWiryokusumoAirport	SoloCity	Indonesia	SOC	WARQ	-7.516089916	110.7570038	421	7	N	Asia/Jakarta	airport	OurAirports
1326	Solenzara(BA126)AirBase	Solenzara	France	SOZ	LFKS	41.92440033	9.406000137	28	1	E	Europe/Paris	airport	OurAirports
7692	SoldotnaAirport	Soldotna	UnitedStates	SXQ	PASX	60.47570038	-151.0339966	113	-9	U	America/Anchorage	airport	OurAirports
5894	SolaAirport	Sola	Vanuatu	SLH	NVSC	-13.85169983	167.5370026	7	11	U	Pacific/Efate	airport	OurAirports
276	SadiqAbubakarIIIInternationalAirport	Sokoto	Nigeria	SKO	DNSO	12.91629982	5.207190037	1010	1	N	Africa/Lagos	airport	OurAirports
12109	SokodéAirport	Sokode	Togo	\N	DXSK	8.994275	1.153004	1214	0	U	\N	airport	OurAirports
6006	YangyangInternationalAirport	Sokcho/Gangneung	SouthKorea	YNY	RKNY	38.061298	128.669006	241	9	U	Asia/Seoul	airport	OurAirports
2366	SokchoAirport	Sokch'o	SouthKorea	\N	RKND	38.14260101	128.598999	92	9	U	Asia/Seoul	airport	OurAirports
11328	SoharAirport	Sohar	Oman	OHS	OOSH	24.38604	56.62541	20	4	U	\N	airport	OurAirports
8235	SohagInternationalAirport	Sohag	Egypt	HMB	HEMK	26.342778	31.742778	310	2	E	Africa/Cairo	airport	OurAirports
5586	SogndalAirport	Sogndal	Norway	SOG	ENSG	61.156101	7.13778	1633	1	E	Europe/Oslo	airport	OurAirports
1194	SofiaAirport	Sofia	Bulgaria	SOF	LBSF	42.69669342	23.41143608	1742	2	E	Europe/Sofia	airport	OurAirports
592	SoesterbergAirBase	Soesterberg	Netherlands	UTC	EHSB	52.12730026	5.276189804	66	1	E	Europe/Amsterdam	airport	OurAirports
398	Finsterwalde/SchacksdorfAirport	Soest	Germany	\N	EDUS	51.607498	13.743611	384	1	E	Europe/Berlin	airport	OurAirports
619	SønderborgAirport	Soenderborg	Denmark	SGD	EKSB	54.96440125	9.791729927	24	1	E	Europe/Copenhagen	airport	OurAirports
8682	SöderhamnAirport	Soderhamn	Sweden	SOO	ESNY	61.26150131	17.09910011	88	1	E	Europe/Stockholm	airport	OurAirports
457	SodankylaAirport	Sodankyla	Finland	SOT	EFSO	67.39499664	26.61910057	602	2	E	Europe/Helsinki	airport	OurAirports
3984	SocotraInternationalAirport	Socotra	Yemen	SCT	OYSQ	12.63070011	53.90579987	146	3	U	Asia/Aden	airport	OurAirports
13131	SocorroMunicipalAirport	Socorro	UnitedStates	\N	KONM	34.02249908	-106.9029999	4875	-6	A	\N	airport	OurAirports
2965	SochiInternationalAirport	Sochi	Russia	AER	URSS	43.449902	39.9566	89	3	N	Europe/Moscow	airport	OurAirports
11209	SobralAirport	Sobral	Brazil	\N	SNOB	-3.67889	-40.336802	210	-3	N	\N	airport	OurAirports
5625	SoalalaAirport	Soalala	Madagascar	DWB	FMNO	-16.10169	45.358837	141	3	U	Indian/Antananarivo	airport	OurAirports
12037	SnakeBayAirport	SnakeBay	Australia	SNB	YSNB	-11.42280006	130.654007	173	\N	\N	\N	airport	OurAirports
7930	SmyrnaAirport	Smyrna	UnitedStates	MQY	KMQY	36.00899887	-86.52010345	543	-6	A	America/Chicago	airport	OurAirports
12009	SmolenskNorthAirport	Smolensk	Russia	LNX	XUBS	54.824	32.025	820	\N	\N	\N	airport	OurAirports
12036	SmithtonAirport	Smithton	Australia	SIO	YSMI	-40.83499908	145.0839996	31	\N	\N	\N	airport	OurAirports
11769	SmithsFalls-Montague(RussBeach)Airport	SmithsFalls	Canada	YSH	CYSH	44.94580078	-75.94059753	416	\N	\N	\N	airport	OurAirports
3781	NorthCentralStateAirport	Smithfield	UnitedStates	SFZ	KSFZ	41.92079926	-71.49140167	441	-5	A	America/NewYork	airport	OurAirports
179	SmithersAirport	Smithers	Canada	YYD	CYYD	54.8246994	-127.1829987	1712	-8	A	America/Vancouver	airport	OurAirports
5669	SmaraAirport	Smara	WesternSahara	SMW	GMMA	26.7318	-11.6847	350	0	N	Africa/ElAaiun	airport	OurAirports
677	RedzikowoAirBase	Slupsk	Poland	OSP	EPSK	54.47890091	17.10750008	217	1	E	Europe/Warsaw	airport	OurAirports
1572	SlovenjGradecAirport	SlovenjGradec	Slovenia	\N	LJSG	46.47200012	15.11699963	1645	1	E	Europe/Ljubljana	airport	OurAirports
604	SligoAirport	Sligo	Ireland	SXL	EISG	54.28020096	-8.599209785	11	0	E	Europe/Dublin	airport	OurAirports
1749	SliačAirport	Sliac	Slovakia	SLD	LZSL	48.63779831	19.13409996	1043	1	E	Europe/Bratislava	airport	OurAirports
7240	SleetmuteAirport	Sleetmute	UnitedStates	SLQ	PASL	61.70050049	-157.1660004	190	-9	A	America/Anchorage	airport	OurAirports
197	SlaveLakeAirport	SlaveLake	Canada	YZH	CYZH	55.29309845	-114.7770004	1912	-7	A	America/Edmonton	airport	OurAirports
8363	SlateFallsAirport	SlateFalls	Canada	\N	CKD9	51.13000107	-91.66560364	1355	-6	A	America/Winnipeg	airport	OurAirports
10802	SkúvoyHeliport	Skuvoy	FaroeIslands	\N	EKSY	61.76959991	-6.803410053	70	1	E	\N	airport	OurAirports
859	SkukuzaAirport	Skukuza	SouthAfrica	SZK	FASZ	-24.96089935	31.58869934	1020	2	U	Africa/Johannesburg	airport	OurAirports
621	SkrydstrupAirBase	Skrydstrup	Denmark	SKS	EKSP	55.221048	9.26702	141	1	E	Europe/Copenhagen	airport	OurAirports
692	SkövdeAirport	Skovde	Sweden	KVB	ESGR	58.45640182	13.97270012	324	1	E	Europe/Stockholm	airport	OurAirports
1737	SkopjeAlexandertheGreatAirport	Skopje	Macedonia	SKP	LWSK	41.961601	21.621401	781	1	E	Europe/Skopje	airport	OurAirports
622	SkiveAirport	Skive	Denmark	SQW	EKSV	56.55020142	9.172980309	74	1	E	Europe/Copenhagen	airport	OurAirports
1482	SkirosAirport	Skiros	Greece	SKU	LGSY	38.96760178	24.48719978	44	2	E	Europe/Athens	airport	OurAirports
659	SkienAirport	Skien	Norway	SKE	ENSN	59.18500137	9.566940308	463	1	E	Europe/Oslo	airport	OurAirports
1475	SkiathosIslandNationalAirport	Skiathos	Greece	JSI	LGSK	39.17710114	23.50370026	54	2	E	Europe/Athens	airport	OurAirports
726	SkellefteåAirport	Skelleftea	Sweden	SFT	ESNS	64.62480164	21.07690048	157	1	E	Europe/Stockholm	airport	OurAirports
5949	SkarduAirport	Skardu	Pakistan	KDU	OPSD	35.33549881	75.53600311	7316	5	N	Asia/Karachi	airport	OurAirports
5961	SkagwayAirport	Skagway	UnitedStates	SGY	PAGY	59.46009827	-135.3159943	44	-9	A	America/Anchorage	airport	OurAirports
12528	SkagitRegionalAirport	Skagit	UnitedStates	MVW	KBVS	48.47090149	-122.4209976	144	-8	A	\N	airport	OurAirports
1697	SivrihisarAirport	Sivrihisar	Turkey	\N	LTAV	39.45149994	31.36529922	3185	3	E	Europe/Istanbul	airport	OurAirports
11971	SiverskyAirBase	Siversky	Russia	\N	ULLS	59.3567009	30.0366993	341	\N	\N	\N	airport	OurAirports
1694	SivasNuriDemirağAirport	Sivas	Turkey	VAS	LTAR	39.813801	36.9035	5239	3	E	Europe/Istanbul	airport	OurAirports
7294	Siuna	Siuna	Nicaragua	SIU	MNSI	13.72722244	-84.77777863	606	-6	U	America/Managua	airport	OurAirports
3235	SittweAirport	Sittwe	Burma	AKY	VYSW	20.13269997	92.87259674	27	6.5	U	Asia/Rangoon	airport	OurAirports
3856	SitkaRockyGutierrezAirport	Sitka	UnitedStates	SIT	PASI	57.04710007	-135.3619995	21	-9	A	America/Anchorage	airport	OurAirports
1480	SitiaAirport	Sitia	Greece	JSH	LGST	35.21609879	26.10129929	376	2	E	Europe/Athens	airport	OurAirports
5447	SisimiutAirport	Sisimiut	Greenland	JHS	BGSS	66.95130157	-53.72930145	33	-3	E	America/Godthab	airport	OurAirports
857	SishenAirport	Sishen	SouthAfrica	SIS	FASS	-27.64859962	22.9993	3848	2	U	Africa/Johannesburg	airport	OurAirports
5696	GardabyaAirport	Sirt	Libya	SRX	HLGD	31.06349945	16.59499931	267	2	N	Africa/Tripoli	airport	OurAirports
12000	SirsaAirForceStation	Sirsa	India	\N	VISA	29.56060028	75.00610352	650	\N	\N	\N	airport	OurAirports
2141	SirjanAirport	Sirjan	Iran	SYJ	OIKY	29.55089951	55.67269897	5846	3.5	E	Asia/Tehran	airport	OurAirports
2112	SirriIslandAirport	SiriIsland	Iran	SXI	OIBS	25.90889931	54.53939819	43	3.5	E	Asia/Tehran	airport	OurAirports
8961	SirBaniYasAirport	SirBaniYasIsland	UnitedArabEmirates	XSB	OMBY	24.283611	52.580278	25	4	U	Asia/Dubai	airport	OurAirports
11700	SiquijorAirport	Siquijor	Philippines	\N	RPVZ	9.214203223	123.4722519	0	8	N	\N	airport	OurAirports
13525	RokotAirport	Sipora	Indonesia	RKO	WIBR	-2.099119902	99.70069885	1	7	N	\N	airport	OurAirports
7338	SipaliwiniAirport	Sipaliwini	Suriname	\N	SMSI	2.026438	-56.126412	744	-3	U	America/Paramaribo	airport	OurAirports
169	SiouxLookoutAirport	SiouxLookout	Canada	YXL	CYXL	50.11389923	-91.90529633	1258	-6	A	America/Winnipeg	airport	OurAirports
4009	JoeFossFieldAirport	SiouxFalls	UnitedStates	FSD	KFSD	43.58200073	-96.74189758	1429	-6	A	America/Chicago	airport	OurAirports
3753	SiouxGatewayCol.BudDayField	SiouxCity	UnitedStates	SUX	KSUX	42.40259933	-96.38439941	1098	-6	A	America/Chicago	airport	OurAirports
13364	SiorapalukHeliport	Siorapaluk	Greenland	\N	BGSI	77.78651735	-70.63865662	102	-4	N	\N	airport	OurAirports
1667	SionAirport	Sion	Switzerland	SIR	LSGS	46.21960068	7.326759815	1585	1	E	Europe/Zurich	airport	OurAirports
312	BrustemAirfieldSintTruiden	Sint-truiden	Belgium	\N	EBST	50.791901	5.20167	246	1	E	Europe/Brussels	airport	OurAirports
1640	SintraAirBase	Sintra	Portugal	\N	LPST	38.8311	-9.33955	440	0	E	Europe/Lisbon	airport	OurAirports
6227	Sintang(Susilo)Airport	Sintang-BorneoIsland	Indonesia	SQG	WIOS	0.063619003	111.4729996	98	7	N	Asia/Jakarta	airport	OurAirports
7367	PresidenteJoãoBatistaFigueiredoAirport	Sinop	Brazil	OPS	SWSI	-11.88500023	-55.58610916	1227	-4	S	America/CampoGrande	airport	OurAirports
6783	SinopAirport	Sinop	Turkey	NOP	LTCM	42.01580048	35.06639862	20	3	E	Europe/Istanbul	airport	OurAirports
3907	DaboAirport	Singkep	Indonesia	SIQ	WIDS	-0.479189008	104.5790024	95	7	N	Asia/Jakarta	airport	OurAirports
12004	ChangiAirBase(East)	Singapore	Singapore	\N	WSAC	1.344140053	104.0090027	22	\N	\N	\N	airport	OurAirports
3316	SingaporeChangiAirport	Singapore	Singapore	SIN	WSSS	1.35019	103.994003	22	8	N	Asia/Singapore	airport	OurAirports
3315	SeletarAirport	Singapore	Singapore	XSP	WSSL	1.416949987	103.8679962	36	8	N	Asia/Singapore	airport	OurAirports
11332	SawanAirport	Sindh	Pakistan	RZS	OPSW	26.9662	68.878098	160	5	U	\N	airport	OurAirports
5579	SindalAirport	Sindal	Denmark	CNL	EKSN	57.503502	10.2294	92	1	N	Europe/Copenhagen	airport	OurAirports
9875	LasikinAirport	Sinabang	Indonesia	\N	WITG	2.410279989	96.32559967	19	7	N	Asia/Jakarta	airport	OurAirports
3301	SimpangAirport	Simpang	Malaysia	\N	WMKF	3.11225009	101.7030029	111	8	N	Asia/KualaLumpur	airport	OurAirports
4185	SimikotAirport	Simikot	Nepal	IMK	VNST	29.97109985	81.81890106	9246	5.75	N	Asia/Katmandu	airport	OurAirports
2942	SimferopolInternationalAirport	Simferopol	Ukraine	SIP	UKFF	45.05220032	33.97510147	639	3	E	Europe/Simferopol	airport	OurAirports
12945	SimberiAirport	SimberiIsland	PapuaNewGuinea	NIS	AYSE	-2.662222222	151.9977778	10	10	N	\N	airport	OurAirports
3128	SimaraAirport	Simara	Nepal	SIF	VNSI	27.15950012	84.98010254	450	5.75	N	Asia/Katmandu	airport	OurAirports
6377	Pu'erSimaoAirport	Simao	China	SYM	ZPSM	22.793301	100.959	0	8	U	Asia/Shanghai	airport	OurAirports
8219	SilverSpringsAirport	SilverSprings	UnitedStates	\N	KSPZ	39.40299988	-119.2509995	4269	-8	A	America/LosAngeles	airport	OurAirports
3055	SilcharAirport	Silchar	India	IXS	VEKU	24.91290092	92.97869873	352	5.5	N	Asia/Calcutta	airport	OurAirports
9164	SikestonMemorialMunicipalAirport	Sikeston	UnitedStates	SIK	KSIK	36.89889908	-89.5617981	315	-6	A	America/Chicago	airport	OurAirports
9850	SikassoAirport	Sikasso	Mali	KSS	GASK	11.33300018	-5.699999809	1378	0	N	Africa/Bamako	airport	OurAirports
1731	SiirtAirport	Siirt	Turkey	SXZ	LTCL	37.97890091	41.8404007	2001	3	E	Europe/Istanbul	airport	OurAirports
9528	FazendaCampoVerdeAirport	Sihanoukville	Cambodia	\N	SNKV	1.042780042	-50.51670074	49	-3	N	America/Fortaleza	airport	OurAirports
4093	SihanoukvilleInternationalAirport	Sihanoukville	Cambodia	KOS	VDSV	10.57970047	103.637001	33	7	N	Asia/PhnomPenh	airport	OurAirports
13214	SiguiriAirport	Siguiri	Guinea	GII	GUSI	11.43299961	-9.166999817	1296	0	N	\N	airport	OurAirports
1920	SiguaneaAirport	Siguanea	Cuba	SZJ	MUSN	21.64249992	-82.95510101	39	-5	U	America/Havana	airport	OurAirports
1516	SigonellaNavyAirBase	Sigonella	Italy	NSY	LICZ	37.401699	14.9224	79	1	E	Europe/Rome	airport	OurAirports
19	SiglufjörðurAirport	Siglufjordur	Iceland	SIJ	BISI	66.133301	-18.9167	10	0	N	Atlantic/Reykjavik	airport	OurAirports
9229	SigiriyaAirForceBase	Sigiriya	SriLanka	GIU	VCCS	7.956669807	80.72850037	630	5.5	N	Asia/Colombo	airport	OurAirports
7229	SierraGrandeAirport	SierraGrande	Argentina	SGV	SAVS	-41.59170151	-65.33940125	688	-3	N	America/Argentina/Salta	airport	OurAirports
1552	Siena-AmpugnanoAirport	Siena	Italy	SAY	LIQS	43.256302	11.255	634	1	E	Europe/Rome	airport	OurAirports
3035	SiemReapInternationalAirport	Siem-reap	Cambodia	REP	VDSR	13.41069984	103.8130035	60	7	U	Asia/PhnomPenh	airport	OurAirports
361	SiegerlandAirport	Siegerland	Germany	SGE	EDGS	50.70769882	8.082969666	1966	1	E	Europe/Berlin	airport	OurAirports
8815	SidneyMunicipal-LloydWCarrField	Sidney	UnitedStates	SNY	KSNY	41.10129929	-102.9850006	4313	-7	A	America/Denver	airport	OurAirports
7065	Sidney-RichlandRegionalAirport	Sidney	UnitedStates	SDY	KSDY	47.706902	-104.193001	1985	-7	A	America/Denver	airport	OurAirports
232	SidiBelAbbesAirport	SidiBelAbbes	Algeria	BFW	DAOS	35.17179871	-0.593275011	1614	1	N	Africa/Algiers	airport	OurAirports
3267	SibuAirport	Sibu	Malaysia	SBW	WBGS	2.261600018	111.9850006	122	8	N	Asia/KualaLumpur	airport	OurAirports
9874	SilangitAirport	Siborong-Borong	Indonesia	DTB	WIMN	2.25973	98.991898	4700	7	N	Asia/Jakarta	airport	OurAirports
3280	DrFerdinandLumbanTobingAirport	Sibolga	Indonesia	FLZ	WIMS	1.55594	98.888901	33	7	N	Asia/Jakarta	airport	OurAirports
1658	SibiuInternationalAirport	Sibiu	Romania	SBZ	LRSB	45.78559875	24.09129906	1496	2	E	Europe/Bucharest	airport	OurAirports
3954	ŠiauliaiInternationalAirport	Siauliai	Lithuania	SQQ	EYSA	55.89390182	23.39500046	443	2	E	Europe/Vilnius	airport	OurAirports
6974	SiargaoAirport	Siargao	Philippines	IAO	RPNS	9.8591	126.014	10	8	N	Asia/Manila	airport	OurAirports
6776	SialkotAirport	Sialkot	Pakistan	SKT	OPST	32.53555679	74.3638916	837	5	N	Asia/Karachi	airport	OurAirports
8984	ShuteHarbourAirport	ShuteHarbour	Australia	JHQ	YSHR	-20.277221	148.755556	12	10	O	Australia/Brisbane	airport	OurAirports
13032	ShushenskoyeAirport	Shushenskoye	Russia	\N	UNAU	53.38499832	92.04499817	0	8	E	\N	airport	OurAirports
7117	ShungnakAirport	Shungnak	UnitedStates	SHG	PAGH	66.88809967	-157.1620026	197	-9	A	America/Anchorage	airport	OurAirports
9861	SleapAirport	Shrewsbury	UnitedKingdom	\N	EGCV	52.83390045	-2.771670103	275	0	U	Europe/London	airport	OurAirports
9782	ShreveportDowntownAirport	Shreveport	UnitedStates	DTN	KDTN	32.54019928	-93.74500275	179	-6	A	America/Chicago	airport	OurAirports
3842	BarksdaleAirForceBase	Shreveport	UnitedStates	BAD	KBAD	32.50180054	-93.66269684	166	-6	A	America/Chicago	airport	OurAirports
3609	ShreveportRegionalAirport	Shreveport	UnitedStates	SHV	KSHV	32.446602	-93.8256	258	-6	A	America/Chicago	airport	OurAirports
7078	ShowLowRegionalAirport	ShowLow	UnitedStates	SOW	KSOW	34.26549912	-110.0059967	6415	-7	A	America/Phoenix	airport	OurAirports
11910	RafiquiAirBase	Shorkot	Pakistan	\N	OPRQ	30.75810051	72.28250122	492	\N	\N	\N	airport	OurAirports
500	ShorehamAirport	ShorehamBySea	UnitedKingdom	ESH	EGKA	50.835602	-0.297222	7	0	E	Europe/London	airport	OurAirports
6001	ShonaiAirport	Shonai	Japan	SYO	RJSY	38.81219864	139.7870026	86	9	U	Asia/Tokyo	airport	OurAirports
3021	SolapurAirport	Sholapur	India	SSE	VASL	17.62800026	75.93479919	1584	5.5	N	Asia/Calcutta	airport	OurAirports
10161	ShobdonAerodrome	Shobdon	UnitedKingdom	\N	EGBS	52.24169922	-2.881109953	318	0	E	\N	airport	OurAirports
12048	ShiyanWudangshanAirport	Shiyan	China	WDS	ZHSY	32.591667	110.907778	0	\N	\N	\N	airport	OurAirports
6723	ShishmarefAirport	Shishmaref	UnitedStates	SHH	PASH	66.249604	-166.089112	12	-9	A	America/Anchorage	airport	OurAirports
13513	ShirdiAirport	Shirdi	India	SAG	VASD	19.688611	74.378889	1926	5.5	N	\N	airport	OurAirports
2157	ShirazShahidDastghaibInternationalAirport	Shiraz	Iran	SYZ	OISS	29.53919983	52.58980179	4920	3.5	E	Asia/Tehran	airport	OurAirports
7932	NgariGunsaAirport	Shiquanhe	China	NGQ	ZUAL	32.1	80.05305556	14022	8	N	Asia/Shanghai	airport	OurAirports
5707	ShinyangaAirport	Shinyanga	Tanzania	SHY	HTSY	-3.6093	33.5035	3800	3	U	Africa/DaresSalaam	airport	OurAirports
10163	KamigotoAirport	Shin-kamigoto	Japan	\N	RJDK	33.01309967	129.1920013	263	9	N	\N	airport	OurAirports
2054	ShindandAirport	Shindand	Afghanistan	OAH	OASD	33.3913002	62.26100159	3773	4.5	U	Asia/Kabul	airport	OurAirports
2392	ShimojishimaAirport	Shimojishima	Japan	SHI	RORS	24.82670021	125.1449966	54	9	U	Asia/Tokyo	airport	OurAirports
2355	ShimofusaAirport	Shimofusa	Japan	\N	RJTL	35.7989006	140.0110016	98	9	U	Asia/Tokyo	airport	OurAirports
6762	ShimlaAirport	Shimla	India	SLV	VISM	31.0818	77.068001	5072	5.5	N	Asia/Calcutta	airport	OurAirports
